Row.names	clusters	lib	Species	length	n50	genome_quality	Illumina_Library_ID	Sample_ID.x	Culturing_Sample_ID	Antibiotics	Sample_ID.y	Cubicle_room	Sample_type	Material	Human_Traffic	timept	Room_type	bed_number	strain
s_5280	50	N160_BC02	Staphylococcus_epidermidis	2297051	178239	HIGH_QUAL	WEE127	HMBR076_02	HMBR078_02	KAN	HMBR076	Cubicle_2	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	1	s50
s_5283	14	N162_BC06	Staphylococcus_epidermidis	2447081	948666	HIGH_QUAL	WEE071	HMBL028_02	HMBL030_02	TET	HMBL028	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	5	s14
s_5286	1	N163_BC12	Staphylococcus_epidermidis	2468713	1393742	HIGH_QUAL	WEE173	HMCT013_02	HMCT015_02	KAN	HMCT013	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	5	s1
s_5288	2	N164_BC11	Staphylococcus_epidermidis	2616107	2590078	HIGH_QUAL	WEE069	HMCT025_02	HMCT027_02	KAN	HMCT025	Cubicle_2	Cardiac_Table	Metal_and_Wood	Moderate_(2-5)	2	MDRO_cubicles	4	s2
s_5292	1	N165_BC09	Staphylococcus_epidermidis	2374297	151067	HIGH_QUAL	WEE186	HMBL094_02	HMBL096_02	TET	HMBL094	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s1
s_5293	2	N166_BC05	Staphylococcus_epidermidis	2441037	256986	HIGH_QUAL	WEE217	HMP010_02	HMP012_02	STREP	HMP010	Cubicle_4	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s2
s_5294	2	N166_BC06	Staphylococcus_epidermidis	2718813	2590742	HIGH_QUAL	WEE217	HMP010_02	HMP012_02	KAN	HMP010	Cubicle_4	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s2
s_5295	2	N166_BC08	Staphylococcus_epidermidis	2742217	2664127	HIGH_QUAL	WEE060	HMCT016_02	HMCT018_02	AMP	HMCT016	Cubicle_2	Cardiac_Table	Metal	Empty	2	MDRO_cubicles	1	s2
s_5296	2	N166_BC09	Staphylococcus_epidermidis	2697489	2641715	HIGH_QUAL	WEE060	HMCT016_02	HMCT018_02	CHLOR	HMCT016	Cubicle_2	Cardiac_Table	Metal	Empty	2	MDRO_cubicles	1	s2
s_5297	2	N166_BC10	Staphylococcus_epidermidis	2708610	2643283	HIGH_QUAL	WEE060	HMCT016_02	HMCT018_02	KAN	HMCT016	Cubicle_2	Cardiac_Table	Metal	Empty	2	MDRO_cubicles	1	s2
s_5298	2	N166_BC11	Staphylococcus_epidermidis	2718200	2663522	HIGH_QUAL	WEE060	HMCT016_02	HMCT018_02	STREP	HMCT016	Cubicle_2	Cardiac_Table	Metal	Empty	2	MDRO_cubicles	1	s2
s_5299	2	N166_BC12	Staphylococcus_epidermidis	2699019	2640945	HIGH_QUAL	WEE060	HMCT016_02	HMCT018_02	TET	HMCT016	Cubicle_2	Cardiac_Table	Metal	Empty	2	MDRO_cubicles	1	s2
s_5302	38	N168_BC12	Staphylococcus_epidermidis	2009504	127613	MEDIUM_QUAL	WEE124	HMP001_02	HMP003_02	KAN	HMP001	Cubicle_1	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s38
s_5306	2	N169_BC07	Staphylococcus_epidermidis	2730919	1556398	HIGH_QUAL	WEE073	HMCT028_02	HMCT030_02	CHLOR	HMCT028	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	5	s2
s_5307	2	N169_BC08	Staphylococcus_epidermidis	1259473	50489	MEDIUM_QUAL	WEE073	HMCT028_02	HMCT030_02	STREP	HMCT028	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	5	s2
s_5309	9	N169_BC10	Staphylococcus_epidermidis	2465433	273545	HIGH_QUAL	WEE114	HMCT085_02	HMCT087_02	AMP	HMCT085	Cubicle_2	Cardiac_Table	Metal_and_Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4	s9
s_5310	2	N169_BC12	Staphylococcus_epidermidis	2707831	1441089	HIGH_QUAL	WEE114	HMCT085_02	HMCT087_02	KAN	HMCT085	Cubicle_2	Cardiac_Table	Metal_and_Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4	s2
s_5312	2	N170_BC02	Staphylococcus_epidermidis	2719061	2619959	HIGH_QUAL	WEE114	HMCT085_02	HMCT087_02	TET	HMCT085	Cubicle_2	Cardiac_Table	Metal_and_Wood	Moderate_(2-5)	2	Non-cohort_cubicles	4	s2
s_5313	1	N171_BC09	Staphylococcus_epidermidis	2518167	2469920	HIGH_QUAL	WEE036	HMBR121_02	HMBR123_02	KAN	HMBR121	Room_1	Bed_Rail	Metal	Empty	2	Isolation_rooms	NA	s1
s_5316	34	N172_BC04	Staphylococcus_epidermidis	1273750	47612	MEDIUM_QUAL	WEE316	HMBL115_02	HMBL117_02	KAN	HMBL115	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	4	s34
s_5318	4	N172_BC07	Staphylococcus_epidermidis	2599071	566055	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	AMP	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2	s4
s_5319	4	N172_BC08	Staphylococcus_epidermidis	2672446	2611034	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	KAN	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2	s4
s_5320	4	N172_BC10	Staphylococcus_epidermidis	2665366	2609611	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	TET	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2	s4
s_5321	48	N173_BC03	Staphylococcus_epidermidis	2545508	525114	HIGH_QUAL	WEE128	HMBL082_02	HMBL084_02	KAN	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s48
s_5322	31	N173_BC05	Staphylococcus_epidermidis	2433042	468732	HIGH_QUAL	WEE128	HMBL082_02	HMBL084_02	TET	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s31
s_5325	1	N174_BC07	Staphylococcus_epidermidis	2827966	1826081	MEDIUM_QUAL	WEE149	HMCT076_02	HMCT078_02	KAN	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	1	s1
s_5326	2	N174_BC10	Staphylococcus_epidermidis	2614091	2588084	HIGH_QUAL	WEE113	HMCT070_02	HMCT072_02	KAN	HMCT070	Cubicle_1	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4	s2
s_5327	2	N175_BC05	Staphylococcus_epidermidis	2398913	94029	HIGH_QUAL	WEE380	HMP036_02	HMP038_02	AMP	HMP036	Room_3	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA	s2
s_5328	2	N175_BC06	Staphylococcus_epidermidis	2666258	2617667	HIGH_QUAL	WEE380	HMP036_02	HMP038_02	KAN	HMP036	Room_3	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA	s2
s_5329	2	N175_BC07	Staphylococcus_epidermidis	1716413	54707	MEDIUM_QUAL	WEE380	HMP036_02	HMP038_02	TET	HMP036	Room_3	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA	s2
s_5330	1	N175_BC10	Staphylococcus_epidermidis	2701373	574374	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	AMP	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4	s1
s_5332	1	N176_BC01	Staphylococcus_epidermidis	2492453	2467649	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	TET	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4	s1
s_5341	5	N178_BC06	Staphylococcus_epidermidis	2086148	61319	MEDIUM_QUAL	WEE320	HMCT094_02	HMCT096_02	KAN	HMCT094	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2	s5
s_5342	2	N179_BC01	Staphylococcus_epidermidis	2623977	691756	HIGH_QUAL	WEE130	HMBR082_02	HMBR084_02	TET	HMBR082	Cubicle_2	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	3	s2
s_5349	4	N186_BC12	Staphylococcus_epidermidis	2487023	371733	HIGH_QUAL	WEE318	HMBL103_02	HMBL105_02	TET	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	5	s4
s_5350	59	N187_BC04	Staphylococcus_epidermidis	2581229	2555547	HIGH_QUAL	WEE213	HMBR106_02	HMBR108_02	CHLOR	HMBR106	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	1	s59
s_5352	34	N187_BC09	Staphylococcus_epidermidis	2503183	507209	HIGH_QUAL	WEE328	HMCT115_02	HMCT117_02	KAN	HMCT115	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	4	s34
s_5353	2	N188_BC02	Staphylococcus_epidermidis	2591630	2565843	HIGH_QUAL	WEE339	HMBR103_02	HMBR105_02	KAN	HMBR103	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	5	s2
s_5359	33	N189_BC07	Staphylococcus_epidermidis	2566734	2517331	HIGH_QUAL	WEE277	HMP027_02	HMP029_02	KAN	HMP027	Cubicle_4	Pulse_Oxymeter	Rubber	Moderate_(2-5)	2	Non-cohort_cubicles	NA	s33
s_5360	1	N189_BC08	Staphylococcus_epidermidis	2512856	2487850	HIGH_QUAL	WEE277	HMP027_02	HMP029_02	TET	HMP027	Cubicle_4	Pulse_Oxymeter	Rubber	Moderate_(2-5)	2	Non-cohort_cubicles	NA	s1
s_5361	4	N189_BC09	Staphylococcus_epidermidis	2552198	430012	HIGH_QUAL	WEE222	HMBR109_02	HMBR111_02	AMP	HMBR109	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	2	s4
s_5362	4	N189_BC10	Staphylococcus_epidermidis	2308043	72745	HIGH_QUAL	WEE222	HMBR109_02	HMBR111_02	KAN	HMBR109	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	2	s4
s_5363	4	N189_BC11	Staphylococcus_epidermidis	2690162	180885	HIGH_QUAL	WEE222	HMBR109_02	HMBR111_02	TET	HMBR109	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	2	s4
s_5366	1	N190_BC07	Staphylococcus_epidermidis	2521372	2496282	HIGH_QUAL	WEE326	HMBL112_02	HMBL114_02	KAN	HMBL112	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s1
s_5367	1	N190_BC08	Staphylococcus_epidermidis	2535581	2474794	HIGH_QUAL	WEE326	HMBL112_02	HMBL114_02	STREP	HMBL112	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s1
s_5368	1	N190_BC09	Staphylococcus_epidermidis	2596729	2472155	HIGH_QUAL	WEE326	HMBL112_02	HMBL114_02	TET	HMBL112	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s1
s_5371	6	N190_BC12	Staphylococcus_epidermidis	1880273	73067	MEDIUM_QUAL	WEE371	HMP007_02	HMP009_02	AMP	HMP007	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s6
s_5375	17	N191_BC06	Staphylococcus_epidermidis	2673170	817211	HIGH_QUAL	WEE257	HMCT055_02	HMCT057_02	KAN	HMCT055	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	4	s17
s_5377	39	N192_BC05	Staphylococcus_epidermidis	2506913	2481967	HIGH_QUAL	WEE253	HMBR115_02	HMBR117_02	TET	HMBR115	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	4	s39
s_5382	32	N194_BC08	Staphylococcus_epidermidis	2534539	1403838	HIGH_QUAL	WEE366	HMD001	HMD003	BHI	HMD001	Room_1	Door_handle-interior	Metal	Low_(less_than_2)	1	Isolation_rooms	NA	s32
s_5384	19	N196_BC03	Staphylococcus_epidermidis	2121787	303411	MEDIUM_QUAL	WEE333	HMBL097_02	HMBL099_02	KAN	HMBL097	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3	s19
s_5385	2	N196_BC04	Staphylococcus_epidermidis	2626855	402578	HIGH_QUAL	WEE113	HMCT070_02	HMCT072_02	AMP	HMCT070	Cubicle_1	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4	s2
s_5386	1	N196_BC05	Staphylococcus_epidermidis	2778463	2508653	MEDIUM_QUAL	WEE113	HMCT070_02	HMCT072_02	CHLOR	HMCT070	Cubicle_1	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4	s1
s_5387	2	N196_BC06	Staphylococcus_epidermidis	2614081	2588072	HIGH_QUAL	WEE113	HMCT070_02	HMCT072_02	TET	HMCT070	Cubicle_1	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4	s2
s_5391	2	N199_BC09	Staphylococcus_epidermidis	2654243	2590337	HIGH_QUAL	WEE090	HMBR094	HMBR096	KAN	HMBR094	Cubicle_3	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	2	s2
s_5392	2	N200_BC10	Staphylococcus_epidermidis	2666989	897457	HIGH_QUAL	WEE180	HMCT076	HMCT078	BHI	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	1	s2
s_5394	22	N201_BC06	Staphylococcus_epidermidis	2182589	92968	MEDIUM_QUAL	WEE307	HMBL019	HMBL021	BHI	HMBL019	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	2	s22
s_5398	21	N202_BC09	Staphylococcus_epidermidis	2460990	183123	HIGH_QUAL	WEE283	HMBL022	HMBL024	BHI	HMBL022	Cubicle_2	Bedside_Locker	Wood	Empty	1	MDRO_cubicles	3	s21
s_5402	57	N204_BC08	Staphylococcus_epidermidis	2103018	96525	MEDIUM_QUAL	WEE302	HMBR028	HMBR030	BHI	HMBR028	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	1	MDRO_cubicles	5	s57
s_5403	2	N205_BC02	Staphylococcus_epidermidis	2537850	2512595	HIGH_QUAL	WEE292	HMCT013	HMCT015	CHLOR	HMCT013	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	5	s2
s_5406	8	N207_BC09	Staphylococcus_epidermidis	2574507	324453	HIGH_QUAL	WEE238	HMBR124_02	HMBR126_02	AMP	HMBR124	Room_2	Bed_Rail	Plastic	Empty	2	Isolation_rooms	NA	s8
s_5409	2	N208_BC03	Staphylococcus_epidermidis	2533180	150136	HIGH_QUAL	WEE115	HMCT100	HMCT102	AMP	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	4	s2
s_5410	2	N208_BC04	Staphylococcus_epidermidis	2601147	2575266	HIGH_QUAL	WEE115	HMCT100	HMCT102	KAN	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	4	s2
s_5413	23	N208_BC12	Staphylococcus_epidermidis	2582212	1620629	HIGH_QUAL	WEE305	HMBR019	HMBR021	BHI	HMBR019	Cubicle_2	Bed_Rail	Metal	Empty	1	MDRO_cubicles	2	s23
s_5415	62	N209_BC04	Staphylococcus_epidermidis	2590090	542396	HIGH_QUAL	WEE262	HMCT004	HMCT006	BHI	HMCT004	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	2	s62
s_5418	2	N210_BC06	Staphylococcus_epidermidis	2861682	2613320	MEDIUM_QUAL	WEE180	HMCT076	HMCT078	CHLOR	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	1	s2
s_5419	2	N210_BC07	Staphylococcus_epidermidis	2844696	2536569	MEDIUM_QUAL	WEE180	HMCT076	HMCT078	STREP	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	1	s2
s_5421	1	N211_BC02	Staphylococcus_epidermidis	2203979	204618	MEDIUM_QUAL	WEE145	HMBR013_02	HMBR015_02	KAN	HMBR013	Cubicle_1	Bed_Rail	Metal	Empty	2	MDRO_cubicles	5	s1
s_5425	2	N212_BC05	Staphylococcus_epidermidis	2661608	374420	HIGH_QUAL	WEE171	HMCT130	HMCT132	BHI	HMCT130	Room_4	Cardiac_Table	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s2
s_5427	51	N214_BC10	Staphylococcus_epidermidis	1451945	63004	MEDIUM_QUAL	WEE385	HMP024	HMP026	BHI	HMP024	Cubicle_3	Pulse_Oxymeter	Rubber	Empty	1	Non-cohort_cubicles	NA	s51
s_5428	17	N214_BC12	Staphylococcus_epidermidis	2583005	2557304	HIGH_QUAL	WEE047	HMD013	HMD015	BHI	HMD013	Room_5	Door_handle-interior	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s17
s_5430	28	N215_BC12	Staphylococcus_epidermidis	1670247	33703	MEDIUM_QUAL	WEE200	HMBR037_02	HMBR039_02	BHI	HMBR037	Cubicle_3	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	3	s28
s_5432	2	N217_BC06	Staphylococcus_epidermidis	2867595	1679670	MEDIUM_QUAL	WEE217	HMP010_02	HMP012_02	BHI	HMP010	Cubicle_4	Pulse_Oxymeter	Rubber	Empty	2	MDRO_cubicles	NA	s2
s_5433	2	N217_BC07	Staphylococcus_epidermidis	2676615	2649988	HIGH_QUAL	WEE060	HMCT016_02	HMCT018_02	BHI	HMCT016	Cubicle_2	Cardiac_Table	Metal	Empty	2	MDRO_cubicles	1	s2
s_5435	8	N218_BC01	Staphylococcus_epidermidis	2278347	133207	HIGH_QUAL	WEE238	HMBR124_02	HMBR126_02	BHI	HMBR124	Room_2	Bed_Rail	Plastic	Empty	2	Isolation_rooms	NA	s8
s_5437	2	N218_BC11	Staphylococcus_epidermidis	2761836	2663958	MEDIUM_QUAL	WEE316	HMBL115_02	HMBL117_02	BHI	HMBL115	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	4	s2
s_5438	2	N219_BC07	Staphylococcus_epidermidis	2597085	2571245	HIGH_QUAL	WEE113	HMCT070_02	HMCT072_02	BHI	HMCT070	Cubicle_1	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4	s2
s_5439	2	N219_BC10	Staphylococcus_epidermidis	2683479	2656784	HIGH_QUAL	WEE046	HMD007_02	HMD009_02	BHI	HMD007	Room_3	Door_handle-interior	Metal	Empty	2	Isolation_rooms	NA	s2
s_5440	1	N219_BC11	Staphylococcus_epidermidis	2501748	503734	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	BHI	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4	s1
s_5441	2	N220_BC03	Staphylococcus_epidermidis	2810410	2138137	MEDIUM_QUAL	WEE258	HMST010_02	HMST012_02	TET	HMST010	Cubicle_4	Sink_Trap	Metal	Empty	2	MDRO_cubicles	NA	s2
s_5445	4	N222_BC04	Staphylococcus_epidermidis	2449539	225428	HIGH_QUAL	WEE221	HMBR034_02	HMBR036_02	BHI	HMBR034	Cubicle_3	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	2	s4
s_5450	16	N223_BC09	Staphylococcus_epidermidis	2436263	73533	HIGH_QUAL	WEE222	HMBR109_02	HMBR111_02	BHI	HMBR109	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	2	s16
s_5453	2	N224_BC08	Staphylococcus_epidermidis	2618339	2592290	HIGH_QUAL	WEE115	HMCT100	HMCT102	BHI	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	4	s2
s_5456	8	N225_BC11	Staphylococcus_epidermidis	2705861	133083	HIGH_QUAL	WEE159	HMBL079	HMBL081	AMP	HMBL079	Cubicle_2	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	2	s8
s_5458	61	N226_BC11	Staphylococcus_epidermidis	2665364	235451	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	CHLOR	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4	s61
s_5459	2	N227_BC04	Staphylococcus_epidermidis	2424381	166013	HIGH_QUAL	WEE115	HMCT100	HMCT102	CHLOR	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	1	Non-cohort_cubicles	4	s2
s_5460	2	N227_BC05	Staphylococcus_epidermidis	2570641	2514555	HIGH_QUAL	WEE292	HMCT013	HMCT015	BHI	HMCT013	Cubicle_1	Cardiac_Table	Metal_and_Wood	Empty	1	MDRO_cubicles	5	s2
s_5461	2	N227_BC10	Staphylococcus_epidermidis	2553399	2527993	HIGH_QUAL	WEE120	HMBL103	HMBL105	BHI	HMBL103	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	5	s2
s_5464	2	N230_BC01	Staphylococcus_epidermidis	2659243	693307	HIGH_QUAL	WEE033	HMBL127_02	HMBL129_02	CHLOR	HMBL127	Room_3	Bedside_Locker	Wood	Empty	2	Isolation_rooms	NA	s2
s_5465	55	N230_BC05	Staphylococcus_epidermidis	2508432	444806	HIGH_QUAL	WEE208	HMBR040	HMBR042	CHLOR	HMBR040	Cubicle_3	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	4	s55
s_5468	15	N230_BC11	Staphylococcus_epidermidis	2562616	2537117	HIGH_QUAL	WEE108	HMBR085	HMBR087	CHLOR	HMBR085	Cubicle_2	Bed_Rail	Metal	Empty	1	Non-cohort_cubicles	4	s15
s_5469	36	N231_BC09	Staphylococcus_epidermidis	2055015	67860	MEDIUM_QUAL	WEE303	HMBR022	HMBR024	TET	HMBR022	Cubicle_2	Bed_Rail	Plastic	Empty	1	MDRO_cubicles	3	s36
s_5471	44	N232_BC09	Staphylococcus_epidermidis	1789394	68338	MEDIUM_QUAL	WEE168	HMBL070_02	HMBL072_02	CHLOR	HMBL070	Cubicle_1	Bedside_Locker	Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4	s44
s_5476	52	N234_BC06	Staphylococcus_epidermidis	1444909	65397	MEDIUM_QUAL	WEE373	HMBR118_02	HMBR120_02	KAN	HMBR118	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	5	s52
s_5477	1	N234_BC07	Staphylococcus_epidermidis	2485412	2460678	HIGH_QUAL	WEE373	HMBR118_02	HMBR120_02	TET	HMBR118	Cubicle_4	Bed_Rail	Plastic	Empty	2	Non-cohort_cubicles	5	s1
s_5479	12	N234_BC10	Staphylococcus_epidermidis	2754520	859377	MEDIUM_QUAL	WEE051	HMP042_02	HMP044_02	KAN	HMP042	Room_5	Pulse_Oxymeter	Rubber	Moderate_(2-5)	2	Isolation_rooms	NA	s12
s_5480	2	N234_BC12	Staphylococcus_epidermidis	2553638	2528228	HIGH_QUAL	WEE031	HMBL121_02	HMBL123_02	CHLOR	HMBL121	Room_1	Bedside_Locker	Wood	Empty	2	Isolation_rooms	NA	s2
s_5481	14	N236_BC04	Staphylococcus_epidermidis	2246341	96250	MEDIUM_QUAL	WEE071	HMBL028_02	HMBL030_02	AMP	HMBL028	Cubicle_2	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	5	s14
s_5483	15	N237_BC06	Staphylococcus_epidermidis	1595925	39657	MEDIUM_QUAL	WEE194	HMBL061_02	HMBL063_02	BHI	HMBL061	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	1	s15
s_5490	17	N239_BC01	Staphylococcus_epidermidis	2582278	2556584	HIGH_QUAL	WEE047	HMD013	HMD015	STREP	HMD013	Room_5	Door_handle-interior	Metal	Moderate_(2-5)	1	Isolation_rooms	NA	s17
s_5494	1	N239_BC06	Staphylococcus_epidermidis	2482866	1852679	HIGH_QUAL	WEE186	HMBL094_02	HMBL096_02	CHLOR	HMBL094	Cubicle_3	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2	s1
s_5497	13	N240_BC08	Staphylococcus_epidermidis	2738195	1491786	HIGH_QUAL	WEE078	HMBL091	HMBL093	BHI	HMBL091	Cubicle_3	Bedside_Locker	Wood	Empty	1	Non-cohort_cubicles	1	s13
