Species_name	Nanopore_ID	Genome_ID	Sequence_size	N50	AR_gene_list	Genome_quality	novel	clusters
1301	Staphylococcus hominis	N218_BC08	s_6956	2317062	416821	AadD;MECA;Aac6-Aph2;BlaZ;	HIGH_QUAL	no	NA
1302	Staphylococcus hominis	N119_BC03	s_6708	1745590	131238	Aac6-Aph2;BlaZ;MsrA;	MEDIUM_QUAL	no	NA
1303	Staphylococcus capitis	N169_BC07	s_5297	2488537	846803	MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
1304	Staphylococcus capitis	N255_barcode03	s_5419	2572673	2547068	NONE	HIGH_QUAL	no	NA
1305	Staphylococcus hominis	N116_BC10	s_6699	2400500	2376607	MECA;Aac6-Aph2;BlaZ;	HIGH_QUAL	no	NA
1306	Staphylococcus hominis	N119_BC02	s_6707	1775407	82353	Aac6-Aph2;Dfr;BlaZ;	MEDIUM_QUAL	no	NA
1307	Staphylococcus capitis	N125_BC05	s_5205	2528252	2503095	MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
1308	Staphylococcus capitis	N105_BC10	s_5156	2481544	2456848	MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
1309	Staphylococcus capitis	N165_BC05	s_5287	2644892	2618579	Spc;Spc;AadD;ErmA;ErmA;Aac6-Aph2;MECA;DfrC;	HIGH_QUAL	no	NA
1310	Staphylococcus capitis	N131_BC07	s_5218	2565011	2539490	Aac6-Aph2;MECA;	HIGH_QUAL	no	NA
1311	Staphylococcus capitis	N179_BC06	s_5314	2302153	184142	Aac6-Aph2;MECA;VgaA;	HIGH_QUAL	no	NA
1312	Staphylococcus capitis	N123_BC04	s_5196	2591203	2565422	Aac6-Aph2;MECA;	HIGH_QUAL	no	NA
1313	Staphylococcus capitis	N162_BC12	s_5280	2621150	2595072	Spc;AadD;Spc;ErmA;ErmA;MECA;Aac6-Aph2;DfrC;	HIGH_QUAL	no	NA
1314	Staphylococcus capitis	N165_BC03	s_5286	2561618	145904	BlaZ;Far1;	HIGH_QUAL	no	NA
1315	Staphylococcus capitis	N181_BC12	s_5325	2646360	2526738	MECA;Aac6-Aph2;VgaA;	HIGH_QUAL	no	NA
1316	Staphylococcus capitis	N191_BC03	s_5348	2533214	2508007	MECA;Aac6-Aph2;BlaZ;	HIGH_QUAL	no	NA
1317	Staphylococcus capitis	N160_BC02	s_5278	2557195	2531749	MECA;Aac6-Aph2;VgaA;	HIGH_QUAL	no	NA
1318	Staphylococcus hominis	N144_BC08	s_6782	2258179	302049	MsrA;	HIGH_QUAL	no	NA
1319	Staphylococcus capitis	N133_BC08	s_5226	1712080	55024		MEDIUM_QUAL	no	NA
1320	Staphylococcus hominis	N163_BC07	s_6839	2257878	118879	BlaZ;LnuA;LnuA;	HIGH_QUAL	no	NA
1321	Staphylococcus hominis	N152_BC12	s_6807	2259863	2237360	BlaZ;Sat4A;MECA;Aph3-III;	HIGH_QUAL	no	NA
1322	Staphylococcus hominis	N125_BC05	s_6734	1981377	115144		MEDIUM_QUAL	no	NA
1323	Staphylococcus capitis	N119_BC06	s_5190	2529948	690598	Aac6-Aph2;Far1;	HIGH_QUAL	no	NA
1324	Staphylococcus capitis	N255_barcode19	s_5425	2558578	2533113	NONE	HIGH_QUAL	no	NA
1325	Staphylococcus hominis	N178_BC08	s_6875	2420014	2277284		HIGH_QUAL	no	NA
1326	Staphylococcus capitis	N152_BC09	s_5261	1579119	36053		MEDIUM_QUAL	no	NA
1327	Staphylococcus capitis	N144_BC11	s_5248	1604055	24739	MECA;	MEDIUM_QUAL	no	NA
1328	Staphylococcus capitis	N192_BC10	s_5349	1834495	53025	Aac6-Aph2;Aac6-Aph2;	MEDIUM_QUAL	no	NA
1329	Staphylococcus capitis	N180_BC07	s_5317	2603924	715927	MsrA;Aac6-Aph2;MECA;VgaA;	HIGH_QUAL	no	NA
1330	Staphylococcus capitis	N192_BC12	s_5350	2788318	817703	MECA;Aac6-Aph2;	HIGH_QUAL	no	NA
1331	Staphylococcus hominis	N172_BC04	s_6852	2424116	2351536	AadD;MECA;Aac6-Aph2;BlaZ;	HIGH_QUAL	no	NA
1332	Staphylococcus capitis	N108_BC04	s_5160	2554229	2528813	MECA;Aac6-Aph2;VgaA;	HIGH_QUAL	no	NA
1333	Staphylococcus capitis	N172_BC07	s_5301	2587897	2431724	Aac6-Aph2;MECA;	HIGH_QUAL	no	NA
1334	Enterococcus faecalis	N145_BC09	s_3313	2949938	813286	Aph3-III;Sat4A;Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1335	Enterococcus faecalis	N233_BC07	s_3444	3195942	2554642	Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1336	Enterococcus faecalis	N163_BC04	s_3346	3234757	3202604	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1337	Enterococcus faecalis	N153_BC07	s_3333	2742791	127446	ErmB;Sat4A;Aac6-Aph2;CatA;MphD;Aph3-III;LsaA;CatA;ErmB;	HIGH_QUAL	no	NA
1338	Enterococcus faecalis	N134_BC02	s_3299	3184808	2752945	Aac6-Aph2;TetM;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1339	Enterococcus faecalis	N137_BC07	s_3308	2987785	2932815	Aph3-III;Sat4A;ErmB;ErmB;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1340	Enterococcus faecalis	N230_BC05	s_3434	2498413	68837	LsaA;Aac6-Aph2;MphD;TetM;	HIGH_QUAL	no	NA
1341	Enterococcus faecalis	N124_BC02	s_3285	3013594	1715164	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1342	Enterococcus faecalis	N229_BC04	s_3431	3251826	2103380	Aac6-Aph2;MphD;LsaA;TetM;TetM;	HIGH_QUAL	no	NA
1343	Enterococcus faecalis	N153_BC06	s_3332	2931756	2902602	Aph3-III;Sat4A;CatA;ErmB;Aac6-Aph2;ErmB;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1344	Enterococcus faecalis	N134_BC09	s_3301	2510949	75209	MphD;TetM;ErmB;Sat4A;Aac6-Aph2;Aph3-III;LsaA;	HIGH_QUAL	no	NA
1345	Enterococcus faecalis	N202_BC08	s_3395	2948481	2902226	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1346	Enterococcus faecalis	N194_BC01	s_3382	3126289	2987634	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1347	Enterococcus faecalis	N173_BC06	s_3348	2662289	1358728	LsaA;MphD;	HIGH_QUAL	no	NA
1348	Enterococcus faecalis	N137_BC05	s_3306	2976895	2947295	Sat4A;Aph3-III;ErmB;ErmB;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1349	Enterococcus faecalis	N135_BC11	s_3305	3260827	3228416	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1350	Enterococcus faecalis	N253_barcode04	s_3450	3012107	2982152	NONE	HIGH_QUAL	no	NA
1351	Enterococcus faecalis	N148_BC05	s_3318	2641725	89409	LsaA;MphD;Sat4A;Aph3-III;ErmB;CatA;Aac6-Aph2;ErmB;TetM;	HIGH_QUAL	no	NA
1352	Enterococcus faecalis	N160_BC06	s_3344	2976454	2946858	Aph3-III;Sat4A;Aac6-Aph2;ErmB;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1353	Enterococcus faecalis	N214_BC09	s_3415	2942217	2912960	CatA;Sat4A;ErmB;Aph3-III;Aac6-Aph2;MphD;ErmB;LsaA;TetM;	HIGH_QUAL	no	NA
1354	Enterococcus faecalis	N153_BC04	s_3330	2922102	2893044	ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1355	Enterococcus faecalis	N184_BC07	s_3373	2320842	49556	TetM;Aac6-Aph2;LsaA;MphD;MphD;	MEDIUM_QUAL	no	NA
1356	Enterococcus faecalis	N203_BC04	s_3397	3067225	3036730	MphD;LsaA;	HIGH_QUAL	no	NA
1357	Enterococcus faecalis	N154_BC06	s_3336	3217947	3185959	Aac6-Aph2;MphD;TetM;TetM;TetM;LsaA;	HIGH_QUAL	no	NA
1358	Enterococcus faecalis	N153_BC02	s_3328	3213200	1697366	Aac6-Aph2;MphD;LsaA;TetM;TetM;	HIGH_QUAL	no	NA
1359	Enterococcus faecalis	N148_BC07	s_3320	2913327	2830769	Aph3-III;Sat4A;Aac6-Aph2;ErmB;MphD;ErmB;CatA;LsaA;TetM;	HIGH_QUAL	no	NA
1360	Enterococcus faecalis	N175_BC05	s_3352	3237950	1661833	MphD;TetM;LsaA;Aac6-Aph2;TetM;TetM;	HIGH_QUAL	no	NA
1361	Enterococcus faecalis	N135_BC10	s_3304	2951553	150984	TetM;TetM;Aac6-Aph2;	HIGH_QUAL	no	NA
1362	Enterococcus faecalis	N145_BC10	s_3314	2857459	188965	TetM;ErmB;Aph3-III;Aac6-Aph2;Sat4A;MphD;LsaA;	HIGH_QUAL	no	NA
1363	Enterococcus faecalis	N180_BC12	s_3367	2739239	2711991	MphD;LsaA;	HIGH_QUAL	no	NA
1364	Enterococcus faecalis	N101_BC11	s_3257	3216180	2328387	TetM;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1365	Enterococcus faecalis	N119_BC03	s_3276	3015513	1025295	LsaA;TetM;ErmB;MphD;	HIGH_QUAL	no	NA
1366	Enterococcus faecalis	N195_BC03	s_3383	2916943	2887936	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1367	Enterococcus faecalis	N158_BC07	s_3338	3361926	2866912	TetM;Aac6-Aph2;MphD;TetM;TetM;LsaA;TetM;TetM;TetM;TetM;	HIGH_QUAL	no	NA
1368	Enterococcus faecalis	N189_BC02	s_3378	3164338	3053812	Aph3-III;Ant6-Ia;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1369	Enterococcus faecalis	N131_BC02	s_3291	2920294	2891255	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1370	Enterococcus faecalis	N209_BC05	s_3410	2414247	92404	TetM;Aac6-Aph2;MphD;	MEDIUM_QUAL	no	NA
1371	Enterococcus faecalis	N100_BC10	s_3254	3208503	2842971	TetM;TetM;Aac6-Aph2;MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1372	Enterococcus faecalis	N101_BC01	s_3255	3232735	3200602	Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1373	Enterococcus faecalis	N102_BC11	s_3261	3231700	3199578	Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1374	Enterococcus faecalis	N147_BC09	s_3316	3319365	2146810	LsaA;TetM;TetM;TetM;Aac6-Aph2;MphD;	HIGH_QUAL	no	NA
1375	Enterococcus faecalis	N159_BC03	s_3343	3321249	1927492	Aac6-Aph2;MphD;TetM;TetM;TetM;TetM;LsaA;	HIGH_QUAL	no	NA
1376	Enterococcus faecalis	N175_BC06	s_3353	3247218	3214940	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1377	Enterococcus faecalis	N120_BC09	s_3280	2928363	2899244	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1378	Enterococcus faecalis	N197_BC02	s_3384	2961406	78898	TetM;LsaA;MphD;	HIGH_QUAL	no	NA
1379	Enterococcus faecalis	N175_BC07	s_3354	3242044	3187260	Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1380	Enterococcus faecalis	N154_BC04	s_3335	2895908	402936	MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1381	Achromobacter sp.	N227_BC09	s_110	6841676	1772816		HIGH_QUAL	no	NA
1382	Enterococcus faecalis	N177_BC10	s_3357	3345426	2830648	Aac6-Aph2;TetM;TetM;TetM;TetM;Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1383	Enterococcus faecalis	N120_BC07	s_3278	2848452	407693	TetM;LsaA;MphD;	HIGH_QUAL	no	NA
1384	Enterococcus faecalis	N133_BC07	s_3294	2724997	2697892	MphD;LsaA;	HIGH_QUAL	no	NA
1385	Enterococcus faecalis	N236_BC03	s_3446	3178364	365209	TetM;MphD;LsaA;Aac6-Aph2;	HIGH_QUAL	no	NA
1386	Enterococcus faecalis	N225_BC05	s_3425	3034045	3003879	Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1387	Enterococcus faecalis	N102_BC01	s_3259	3228356	2871523	TetM;Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1388	Enterococcus faecalis	N180_BC11	s_3366	2725981	2698863	MphD;LsaA;	HIGH_QUAL	no	NA
1389	Enterococcus faecalis	N203_BC02	s_3396	3044615	3014343	LsaA;TetM;LsaA;MphD;	HIGH_QUAL	no	NA
1390	Enterococcus faecalis	N173_BC10	s_3350	2620485	88438	LsaA;	HIGH_QUAL	no	NA
1391	Enterococcus faecalis	N148_BC08	s_3321	2957679	2928268	Aph3-III;Sat4A;ErmB;ErmB;CatA;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1392	Enterococcus faecalis	N124_BC06	s_3287	3077662	3047065	LsaA;MphD;	HIGH_QUAL	no	NA
1393	Enterococcus faecalis	N223_BC07	s_3424	3080614	3049986	Ant6-Ia;Aph3-III;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1394	Enterococcus faecalis	N186_BC06	s_3374	2879832	184192	Aac6-Aph2;MphD;LsaA;	HIGH_QUAL	no	NA
1395	Enterococcus faecalis	N133_BC11	s_3297	1744489	35184	TetM;Aac6-Aph2;LsaA;	MEDIUM_QUAL	no	NA
1396	Enterococcus faecalis	N211_BC05	s_3413	3040999	309033	TetM;LsaA;MphD;Aac6-Aph2;	HIGH_QUAL	no	NA
1397	Enterococcus faecalis	N202_BC01	s_3393	3006774	1720846	MphD;LsaA;ErmB;TetM;	HIGH_QUAL	no	NA
1398	Enterococcus faecalis	N173_BC09	s_3349	3264455	520266	MphD;Aac6-Aph2;TetM;LsaA;	HIGH_QUAL	no	NA
1399	Enterococcus faecalis	N150_BC10	s_3326	2951046	2921701	Aph3-III;Sat4A;ErmB;ErmB;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1400	Enterococcus faecalis	N158_BC09	s_3340	3236721	3204548	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1401	Enterococcus faecalis	N124_BC03	s_3286	3030187	3000060	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1402	Enterococcus faecalis	N100_BC08	s_3252	3089401	2833683	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1403	Enterococcus faecalis	N133_BC09	s_3296	2736009	2708793	MphD;LsaA;	HIGH_QUAL	no	NA
1404	Enterococcus faecalis	N232_BC04	s_3441	3297705	3191874	Aac6-Aph2;MphD;TetM;TetM;LsaA;	HIGH_QUAL	no	NA
1405	Enterococcus faecalis	N134_BC03	s_3300	2914979	164842	Aac6-Aph2;TetM;LsaA;MphD;	HIGH_QUAL	no	NA
1406	Enterococcus faecalis	N153_BC03	s_3329	2313098	37351	TetM;CatA;MphD;	MEDIUM_QUAL	no	NA
1407	Enterococcus faecalis	N206_BC03	s_3405	3055916	3025533	MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1408	Enterococcus faecalis	N198_BC02	s_3388	3261437	709301	Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1409	Enterococcus faecalis	N134_BC01	s_3298	3013272	452726	LsaA;MphD;Aac6-Aph2;TetM;	HIGH_QUAL	no	NA
1410	Enterococcus faecalis	N223_BC03	s_3423	3300727	3254595	Aac6-Aph2;MphD;TetM;TetM;LsaA;	HIGH_QUAL	no	NA
1411	Enterococcus faecalis	N230_BC06	s_3435	3261668	2477050	TetM;Aac6-Aph2;MphD;LsaA;	HIGH_QUAL	no	NA
1412	Enterococcus faecalis	N205_BC11	s_3403	3056990	3026596	Aac6-Aph2;MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1413	Enterococcus faecalis	N114_BC03	s_3269	3199657	2864763	Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1414	Enterococcus faecalis	N102_BC10	s_3260	3242689	2879690	TetM;TetM;Aac6-Aph2;MphD;TetM;LsaA;TetM;	HIGH_QUAL	no	NA
1415	Enterococcus faecalis	N148_BC06	s_3319	2974629	2923180	Aph3-III;CatA;Aac6-Aph2;Sat4A;ErmB;ErmB;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1416	Enterococcus faecalis	N189_BC03	s_3379	3092277	3061534	Ant6-Ia;Aph3-III;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1417	Enterococcus faecalis	N237_BC01	s_3447	3254320	2887464	Aac6-Aph2;TetM;TetM;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1418	Enterococcus faecalis	N179_BC04	s_3362	3327255	3294186	Aac6-Aph2;MphD;TetM;TetM;LsaA;	HIGH_QUAL	no	NA
1419	Enterococcus faecalis	N208_BC02	s_3409	3140860	2986553	MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1420	Enterococcus faecalis	N154_BC03	s_3334	2958926	2929503	MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1421	Enterococcus faecalis	N186_BC09	s_3375	3368874	1670904	Aac6-Aph2;TetM;TetM;LsaA;MphD;	HIGH_QUAL	no	NA
1422	Enterococcus faecalis	N138_BC11	s_3311	2903357	2874485	ErmB;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1423	Enterococcus faecalis	N115_BC03	s_3272	2958202	2293970	TetM;LsaA;MphD;	HIGH_QUAL	no	NA
1424	Enterococcus faecalis	N106_BC10	s_3265	3242756	2879463	Aac6-Aph2;MphD;TetM;TetM;LsaA;TetM;TetM;	HIGH_QUAL	no	NA
1425	Enterococcus faecalis	N230_BC09	s_3436	3076927	3046337	LsaA;MphD;	HIGH_QUAL	no	NA
1426	Enterococcus faecalis	N148_BC11	s_3324	3184954	2923135	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1427	Enterococcus faecalis	N131_BC03	s_3292	3044259	3013991	Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1428	Enterococcus faecalis	N189_BC04	s_3380	3100777	3051279	Ant6-Ia;Aph3-III;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1429	Enterococcus faecalis	N177_BC12	s_3359	3369105	1789167	TetM;MphD;LsaA;Aac6-Aph2;Aac6-Aph2;Aac6-Aph2;TetM;TetM;TetM;	HIGH_QUAL	no	NA
1430	Enterococcus faecalis	N153_BC05	s_3331	3350384	1091140	Aac6-Aph2;Sat4A;Aph3-III;CatA;ErmB;ErmB;MphD;LsaA;Aac3-Ik;TetM;NorA;	HIGH_QUAL	no	NA
1431	Enterococcus faecalis	N203_BC09	s_3398	2639321	84561	MphD;TetM;	HIGH_QUAL	no	NA
1432	Enterococcus faecalis	N231_BC04	s_3437	2567802	494407	LsaA;MphD;	HIGH_QUAL	no	NA
1433	Enterococcus faecalis	N180_BC10	s_3365	2719537	2692485	MphD;LsaA;	HIGH_QUAL	no	NA
1434	Enterococcus faecalis	N189_BC01	s_3377	3064425	3033958	Ant6-Ia;Aph3-III;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1435	Enterococcus faecalis	N137_BC06	s_3307	2975421	2945835	Aph3-III;Sat4A;ErmB;Aac6-Aph2;ErmB;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1436	Enterococcus faecalis	N135_BC09	s_3303	3202752	1051119	TetM;LsaA;Aac6-Aph2;MphD;	HIGH_QUAL	no	NA
1437	Enterococcus faecalis	N177_BC08	s_3355	3250084	540723	MphD;TetM;Aac6-Aph2;TetM;LsaA;TetM;TetM;	HIGH_QUAL	no	NA
1438	Enterococcus faecalis	N205_BC08	s_3402	2763627	2716359	MphD;LsaA;	HIGH_QUAL	no	NA
1439	Enterococcus faecalis	N231_BC05	s_3438	2587578	180562	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1440	Enterococcus faecalis	N147_BC10	s_3317	3267921	1865575	TetM;TetM;MphD;LsaA;Aac6-Aph2;	HIGH_QUAL	no	NA
1441	Enterococcus faecalis	N179_BC02	s_3360	3282440	2035317	Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1442	Enterococcus faecalis	N221_BC09	s_3421	3218968	2451204	Aac6-Aph2;TetM;TetM;LsaA;MphD;Aac6-Aph2;	HIGH_QUAL	no	NA
1443	Enterococcus faecalis	N204_BC08	s_3399	2751258	2723892	MphD;LsaA;	HIGH_QUAL	no	NA
1444	Enterococcus faecalis	N124_BC01	s_3284	3010814	2696446	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1445	Enterococcus faecalis	N197_BC04	s_3386	3014150	62402	LsaA;TetM;MphD;Aac6-Aph2;	HIGH_QUAL	no	NA
1446	Enterococcus faecalis	N124_BC08	s_3288	3084887	3054218	MphD;LsaA;	HIGH_QUAL	no	NA
1447	Enterococcus faecalis	N106_BC04	s_3264	2050300	107529	TetM;LsaA;MphD;	MEDIUM_QUAL	no	NA
1448	Enterococcus faecalis	N207_BC06	s_3408	3203097	684424	LsaA;TetM;Aac6-Aph2;MphD;	HIGH_QUAL	no	NA
1449	Enterococcus faecalis	N150_BC09	s_3325	2962186	2913055	Aph3-III;Sat4A;ErmB;ErmB;Aac6-Aph2;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1450	Enterococcus faecalis	N101_BC12	s_3258	3219184	2868692	Aac6-Aph2;MphD;TetM;TetM;LsaA;TetM;	HIGH_QUAL	no	NA
1451	Enterococcus faecalis	N162_BC04	s_3345	3291676	2150003	MphD;Aac6-Aph2;TetM;LsaA;	HIGH_QUAL	no	NA
1452	Enterococcus faecalis	N219_BC10	s_3419	3256157	3223792	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1453	Enterococcus faecalis	N159_BC02	s_3342	3197092	962702	Aac6-Aph2;MphD;TetM;TetM;LsaA;	HIGH_QUAL	no	NA
1454	Enterococcus faecalis	N210_BC08	s_3412	3314022	1720431	TetM;TetM;MphD;LsaA;Aac6-Aph2;	HIGH_QUAL	no	NA
1455	Enterococcus faecalis	N120_BC08	s_3279	2929957	2900821	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1456	Enterococcus faecalis	N177_BC11	s_3358	3359477	3213717	Aac6-Aph2;TetM;MphD;TetM;LsaA;Aac6-Aph2;	HIGH_QUAL	no	NA
1457	Enterococcus faecalis	N177_BC09	s_3356	2837975	104481	TetM;LsaA;TetM;	HIGH_QUAL	no	NA
1458	Enterococcus faecalis	N131_BC07	s_3293	3088532	3057827	LsaA;MphD;	HIGH_QUAL	no	NA
1459	Enterococcus faecalis	N100_BC09	s_3253	3222947	3190911	Aac6-Aph2;TetM;TetM;MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1460	Enterococcus faecalis	N204_BC11	s_3401	2954335	576363	TetM;MphD;LsaA;Aac6-Aph2;Sat4A;ErmB;Aph3-III;	HIGH_QUAL	no	NA
1461	Enterococcus faecalis	N240_BC09	s_3449	3238986	360362	TetM;MphD;Aac6-Aph2;LsaA;TetM;TetM;	HIGH_QUAL	no	NA
1462	Enterococcus faecalis	N102_BC12	s_3262	3256660	2878052	TetM;TetM;Aac6-Aph2;TetM;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1463	Enterococcus faecalis	N182_BC04	s_3368	3118431	3087429	Aac6-Aph2;MphD;LsaA;	HIGH_QUAL	no	NA
1464	Enterococcus faecalis	N228_BC09	s_3428	3244451	373520	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1465	Enterococcus faecalis	N121_BC03	s_3281	3039850	3009625	Aac6-Aph2;MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1466	Bacillus thuringiensis	N221_BC02	s_2073	4102832	2045668	BLA;	MEDIUM_QUAL	no	NA
1467	Enterococcus faecalis	N206_BC02	s_3404	3158788	3127386	MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1468	Enterococcus faecalis	N158_BC12	s_3341	3273137	3035572	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1469	Enterococcus faecalis	N216_BC02	s_3416	3415274	1285476	TetM;TetM;LsaA;Aac6-Aph2;MphD;	MEDIUM_QUAL	no	NA
1470	Enterococcus faecalis	N107_BC06	s_3266	2967724	2938214	MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1471	Enterococcus faecalis	N230_BC01	s_3432	3256508	3204754	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1472	Enterococcus faecalis	N188_BC12	s_3376	3086907	3036993	Ant6-Ia;Aph3-III;ErmB;CatA;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1473	Enterococcus faecalis	N237_BC08	s_3448	2733521	2706329	MphD;LsaA;	HIGH_QUAL	no	NA
1474	Enterococcus faecalis	N121_BC04	s_3282	3049122	3018806	Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1475	Enterococcus faecalis	N133_BC08	s_3295	2732605	2705424	MphD;LsaA;	HIGH_QUAL	no	NA
1476	Enterococcus faecalis	N218_BC11	s_3417	3244579	3212328	Aac6-Aph2;MphD;TetM;TetM;LsaA;	HIGH_QUAL	no	NA
1477	Enterococcus faecalis	N147_BC08	s_3315	3182377	1955805	TetM;Aac6-Aph2;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1478	Enterococcus faecalis	N118_BC12	s_3274	2972790	749640	TetM;LsaA;MphD;ErmB;	HIGH_QUAL	no	NA
1479	Enterococcus faecalis	N137_BC08	s_3309	2695205	2668393	MphD;LsaA;	HIGH_QUAL	no	NA
1480	Enterococcus faecalis	N197_BC03	s_3385	3085992	87506	TetM;LsaA;MphD;	HIGH_QUAL	no	NA
1481	Enterococcus faecalis	N158_BC08	s_3339	3240084	3207879	Aac6-Aph2;TetM;MphD;TetM;LsaA;	HIGH_QUAL	no	NA
1482	Enterococcus faecalis	N233_BC08	s_3445	3230163	3186496	Aac6-Aph2;TetM;TetM;MphD;LsaA;	HIGH_QUAL	no	NA
1483	Enterococcus faecalis	N175_BC01	s_3351	3133064	3101916	Aac6-Aph2;MphD;LsaA;	HIGH_QUAL	no	NA
1484	Enterococcus faecalis	N230_BC04	s_3433	3347795	1947410	Aac6-Aph2;MphD;TetM;TetM;LsaA;TetM;	HIGH_QUAL	no	NA
1485	Enterococcus faecalis	N120_BC03	s_3277	3031393	2925259	ErmB;MphD;LsaA;TetM;	HIGH_QUAL	no	NA
1486	Acinetobacter baumannii	N156_BC03	s_262	2471825	62782	Mbl;ADC;BlaA2;OXA-51;	MEDIUM_QUAL	no	NA
1487	Acinetobacter baumannii	N229_BC04	s_343	4039542	3857270	Mbl;OXA-51;Zn-dependent;ADC;BlaA1;	HIGH_QUAL	no	NA
1488	Acinetobacter baumannii	N134_BC09	s_233	4001756	3962007	MsrE;Aph3Ia;StrB;ArmA;OXA-23;StrA;ADC;TetB;OXA-23;MphE;TEM-1D;OXA-51;Mbl;Zn-dependent;BlaA2;BlaA1;	HIGH_QUAL	no	NA
1489	Acinetobacter baumannii	N173_BC06	s_274	3885504	3834037	OXA-51;Zn-dependent;Mbl;BlaA2;ADC;	HIGH_QUAL	no	NA
1490	Acinetobacter baumannii	N233_BC06	s_346	3957455	3834617	Mbl;OXA-51;Zn-dependent;ADC;BlaA1;	HIGH_QUAL	no	NA
