genomeID	lib	Species	length	n50	genome_quality	Illumina_Library_ID	Sample_ID.x	Culturing_Sample_ID	Antibiotics	Sample_ID.y	Cubicle_room	Sample_type	Material	Human_Traffic	timept	Room_type	bed_number
s_2918	N171_BC04	Elizabethkingia_miricola	4403952	4360223	HIGH_QUAL	WEE123	HMST021_02	HMST023_02	TET	HMST021	Cubicle_2	Sink_Trap	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	NA
s_74	N171_BC04	Achromobacter_sp.	7068965	2142208	HIGH_QUAL	WEE123	HMST021_02	HMST023_02	TET	HMST021	Cubicle_2	Sink_Trap	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	NA
s_1820	N171_BC05	Bacillus_thuringiensis	5057106	197897	HIGH_QUAL	WEE231	HMCT058_02	HMCT060_02	AMP	HMCT058	Cubicle_4	Cardiac_Table	Plastic_and_Wood	Empty	2	MDRO_cubicles	5
s_4560	N171_BC05	Staphylococcus_aureus	2882145	2836613	HIGH_QUAL	WEE231	HMCT058_02	HMCT060_02	AMP	HMCT058	Cubicle_4	Cardiac_Table	Plastic_and_Wood	Empty	2	MDRO_cubicles	5
s_5313	N171_BC09	Staphylococcus_epidermidis	2518167	2469920	HIGH_QUAL	WEE036	HMBR121_02	HMBR123_02	KAN	HMBR121	Room_1	Bed_Rail	Metal	Empty	2	Isolation_rooms	NA
s_5881	N171_BC10	Staphylococcus_haemolyticus	2661447	2488356	HIGH_QUAL	WEE036	HMBR121_02	HMBR123_02	TET	HMBR121	Room_1	Bed_Rail	Metal	Empty	2	Isolation_rooms	NA
s_900	N171_BC12	Bacillus_cereus	5566332	1873496	HIGH_QUAL	WEE353	HMD013_02	HMD015_02	AMP	HMD013	Room_5	Door_handle-interior	Metal	Moderate_(2-5)	2	Isolation_rooms	NA
s_901	N172_BC01	Bacillus_cereus	5538345	5483385	HIGH_QUAL	WEE353	HMD013_02	HMD015_02	STREP	HMD013	Room_5	Door_handle-interior	Metal	Moderate_(2-5)	2	Isolation_rooms	NA
s_1484	N172_BC02	Bacillus_pumilus	3836939	3798822	HIGH_QUAL	WEE316	HMBL115_02	HMBL117_02	AMP	HMBL115	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	4
s_6349	N172_BC02	Staphylococcus_hominis	2320168	2297070	HIGH_QUAL	WEE316	HMBL115_02	HMBL117_02	AMP	HMBL115	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	4
s_1821	N172_BC02	Bacillus_thuringiensis	5614945	942663	HIGH_QUAL	WEE316	HMBL115_02	HMBL117_02	AMP	HMBL115	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	4
s_6350	N172_BC03	Staphylococcus_hominis	2458090	2313286	HIGH_QUAL	WEE316	HMBL115_02	HMBL117_02	CHLOR	HMBL115	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	4
s_5316	N172_BC04	Staphylococcus_epidermidis	1273750	47612	MEDIUM_QUAL	WEE316	HMBL115_02	HMBL117_02	KAN	HMBL115	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	4
s_6351	N172_BC04	Staphylococcus_hominis	2424116	2351536	HIGH_QUAL	WEE316	HMBL115_02	HMBL117_02	KAN	HMBL115	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	4
s_6352	N172_BC05	Staphylococcus_hominis	2348016	2324641	HIGH_QUAL	WEE316	HMBL115_02	HMBL117_02	STREP	HMBL115	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	4
s_6353	N172_BC06	Staphylococcus_hominis	1520901	100775	MEDIUM_QUAL	WEE316	HMBL115_02	HMBL117_02	TET	HMBL115	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	4
s_5318	N172_BC07	Staphylococcus_epidermidis	2599071	566055	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	AMP	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2
s_3343	N172_BC07	Enterococcus_sp.	3264564	2448254	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	AMP	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2
s_4929	N172_BC07	Staphylococcus_capitis	2587897	2431724	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	AMP	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2
s_903	N172_BC07	Bacillus_cereus	4761440	1128491	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	AMP	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2
s_4930	N172_BC08	Staphylococcus_capitis	2746624	2528332	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	KAN	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2
s_5319	N172_BC08	Staphylococcus_epidermidis	2672446	2611034	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	KAN	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2
s_5888	N172_BC09	Staphylococcus_haemolyticus	2644201	2570765	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	STREP	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2
s_5320	N172_BC10	Staphylococcus_epidermidis	2665366	2609611	HIGH_QUAL	WEE210	HMCT109_02	HMCT111_02	TET	HMCT109	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	2
s_1823	N172_BC11	Bacillus_thuringiensis	5267748	5215466	HIGH_QUAL	WEE203	HMCT046_02	HMCT048_02	AMP	HMCT046	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	1
s_260	N172_BC12	Acinetobacter_baumannii	3822296	3784326	HIGH_QUAL	WEE203	HMCT046_02	HMCT048_02	CHLOR	HMCT046	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	1
s_5053	N172_BC12	Staphylococcus_cohnii	2484401	221594	HIGH_QUAL	WEE203	HMCT046_02	HMCT048_02	CHLOR	HMCT046	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	1
s_5891	N173_BC01	Staphylococcus_haemolyticus	2613449	2575643	HIGH_QUAL	WEE203	HMCT046_02	HMCT048_02	KAN	HMCT046	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	1
s_5892	N173_BC02	Staphylococcus_haemolyticus	2646467	2577658	HIGH_QUAL	WEE203	HMCT046_02	HMCT048_02	TET	HMCT046	Cubicle_4	Cardiac_Table	Metal_and_Wood	Empty	2	MDRO_cubicles	1
s_5893	N173_BC03	Staphylococcus_haemolyticus	2620736	2594664	HIGH_QUAL	WEE128	HMBL082_02	HMBL084_02	KAN	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3
s_6355	N173_BC03	Staphylococcus_hominis	2327885	1304758	HIGH_QUAL	WEE128	HMBL082_02	HMBL084_02	KAN	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3
s_5321	N173_BC03	Staphylococcus_epidermidis	2545508	525114	HIGH_QUAL	WEE128	HMBL082_02	HMBL084_02	KAN	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3
s_3685	N173_BC04	Paenibacillus_sp.	7236049	7164277	HIGH_QUAL	WEE128	HMBL082_02	HMBL084_02	STREP	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3
s_6356	N173_BC05	Staphylococcus_hominis	2375296	2309208	HIGH_QUAL	WEE128	HMBL082_02	HMBL084_02	TET	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3
s_5322	N173_BC05	Staphylococcus_epidermidis	2433042	468732	HIGH_QUAL	WEE128	HMBL082_02	HMBL084_02	TET	HMBL082	Cubicle_2	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	3
s_484	N173_BC06	Acinetobacter_radioresistens	2866518	129480	MEDIUM_QUAL	WEE228	HMBL040_02	HMBL042_02	AMP	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_3242	N173_BC06	Enterococcus_faecium	1806084	54668	MEDIUM_QUAL	WEE228	HMBL040_02	HMBL042_02	AMP	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_261	N173_BC06	Acinetobacter_baumannii	3885504	3834037	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	AMP	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_4564	N173_BC06	Staphylococcus_aureus	1696299	51254	MEDIUM_QUAL	WEE228	HMBL040_02	HMBL042_02	AMP	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_3116	N173_BC06	Enterococcus_faecalis	2662289	1358728	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	AMP	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_262	N173_BC07	Acinetobacter_baumannii	3883224	3532009	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	CHLOR	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_5895	N173_BC07	Staphylococcus_haemolyticus	2549708	1571785	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	CHLOR	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_4565	N173_BC08	Staphylococcus_aureus	3176362	667907	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	KAN	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_3117	N173_BC09	Enterococcus_faecalis	3264455	520266	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	STREP	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_3244	N173_BC09	Enterococcus_faecium	2985349	2928756	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	STREP	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_905	N173_BC10	Bacillus_cereus	3787130	158613	MEDIUM_QUAL	WEE228	HMBL040_02	HMBL042_02	TET	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_5897	N173_BC10	Staphylococcus_haemolyticus	2515680	556816	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	TET	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_3118	N173_BC10	Enterococcus_faecalis	2620485	88438	HIGH_QUAL	WEE228	HMBL040_02	HMBL042_02	TET	HMBL040	Cubicle_3	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	4
s_3997	N173_BC11	Pseudomonas_stutzeri	2172924	39589	MEDIUM_QUAL	WEE260	HMBR058_02	HMBR060_02	AMP	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	5
s_3246	N173_BC11	Enterococcus_faecium	2910416	2865937	HIGH_QUAL	WEE260	HMBR058_02	HMBR060_02	AMP	HMBR058	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	5
s_5898	N173_BC12	Staphylococcus_haemolyticus	2670136	461579	HIGH_QUAL	WEE109	HMBR085_02	HMBR087_02	AMP	HMBR085	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	4
s_906	N173_BC12	Bacillus_cereus	4963694	185051	HIGH_QUAL	WEE109	HMBR085_02	HMBR087_02	AMP	HMBR085	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	4
s_6721	N174_BC01	Staphylococcus_warneri	2329651	350004	HIGH_QUAL	WEE109	HMBR085_02	HMBR087_02	KAN	HMBR085	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	4
s_5899	N174_BC01	Staphylococcus_haemolyticus	2678726	2652079	HIGH_QUAL	WEE109	HMBR085_02	HMBR087_02	KAN	HMBR085	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	4
s_6530	N174_BC01	Staphylococcus_lugdunensis	2323722	358930	MEDIUM_QUAL	WEE109	HMBR085_02	HMBR087_02	KAN	HMBR085	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	4
s_6722	N174_BC02	Staphylococcus_warneri	2575176	2549554	HIGH_QUAL	WEE109	HMBR085_02	HMBR087_02	TET	HMBR085	Cubicle_2	Bed_Rail	Metal	Moderate_(2-5)	2	Non-cohort_cubicles	4
s_907	N174_BC03	Bacillus_cereus	5623585	5567779	HIGH_QUAL	WEE374	HMBR091_02	HMBR093_02	AMP	HMBR091	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	1
s_4569	N174_BC04	Staphylococcus_aureus	2919694	2890658	HIGH_QUAL	WEE374	HMBR091_02	HMBR093_02	KAN	HMBR091	Cubicle_3	Bed_Rail	Metal	Empty	2	Non-cohort_cubicles	1
s_337	N174_BC05	Acinetobacter_calcoaceticus	4094321	4053656	MEDIUM_QUAL	WEE149	HMCT076_02	HMCT078_02	AMP	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	1
s_338	N174_BC06	Acinetobacter_calcoaceticus	4090001	4049379	MEDIUM_QUAL	WEE149	HMCT076_02	HMCT078_02	CHLOR	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	1
s_6358	N174_BC07	Staphylococcus_hominis	2440706	2307333	HIGH_QUAL	WEE149	HMCT076_02	HMCT078_02	KAN	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	1
s_5325	N174_BC07	Staphylococcus_epidermidis	2827966	1826081	MEDIUM_QUAL	WEE149	HMCT076_02	HMCT078_02	KAN	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	1
s_5900	N174_BC07	Staphylococcus_haemolyticus	2762709	2710024	HIGH_QUAL	WEE149	HMCT076_02	HMCT078_02	KAN	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	1
s_6798	N174_BC07	Streptococcus_salivarius	1143922	87734	MEDIUM_QUAL	WEE149	HMCT076_02	HMCT078_02	KAN	HMCT076	Cubicle_2	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	1
s_5901	N174_BC08	Staphylococcus_haemolyticus	2835992	2662241	MEDIUM_QUAL	WEE168	HMBL070_02	HMBL072_02	KAN	HMBL070	Cubicle_1	Bedside_Locker	Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4
s_5902	N174_BC09	Staphylococcus_haemolyticus	2771931	2656740	HIGH_QUAL	WEE168	HMBL070_02	HMBL072_02	TET	HMBL070	Cubicle_1	Bedside_Locker	Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4
s_5326	N174_BC10	Staphylococcus_epidermidis	2614091	2588084	HIGH_QUAL	WEE113	HMCT070_02	HMCT072_02	KAN	HMCT070	Cubicle_1	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4
s_5904	N174_BC11	Staphylococcus_haemolyticus	2836429	2346279	MEDIUM_QUAL	WEE113	HMCT070_02	HMCT072_02	STREP	HMCT070	Cubicle_1	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	4
s_3446	N174_BC12	Klebsiella_pneumoniae	3550439	413488	MEDIUM_QUAL	WEE343	HMCT100_02	HMCT102_02	AMP	HMCT100	Cubicle_3	Cardiac_Table	Metal_and_Wood	Empty	2	Non-cohort_cubicles	4
s_910	N175_BC01	Bacillus_cereus	5394638	535384	HIGH_QUAL	WEE232	HMBL049_02	HMBL051_02	STREP	HMBL049	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_3119	N175_BC01	Enterococcus_faecalis	3133064	3101916	HIGH_QUAL	WEE232	HMBL049_02	HMBL051_02	STREP	HMBL049	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_911	N175_BC02	Bacillus_cereus	4908205	199134	HIGH_QUAL	WEE232	HMBL049_02	HMBL051_02	TET	HMBL049	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_4571	N175_BC02	Staphylococcus_aureus	3145661	2170143	HIGH_QUAL	WEE232	HMBL049_02	HMBL051_02	TET	HMBL049	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_75	N175_BC03	Achromobacter_sp.	7014496	6944917	HIGH_QUAL	WEE131	HMST001_02	HMST003_02	STREP	HMST001	Cubicle_1	Sink_Trap	Metal	Empty	2	MDRO_cubicles	NA
s_2576	N175_BC04	Chromobacterium_vaccinii	3021488	406895	MEDIUM_QUAL	WEE131	HMST001_02	HMST003_02	TET	HMST001	Cubicle_1	Sink_Trap	Metal	Empty	2	MDRO_cubicles	NA
s_76	N175_BC04	Achromobacter_sp.	7038146	3601498	HIGH_QUAL	WEE131	HMST001_02	HMST003_02	TET	HMST001	Cubicle_1	Sink_Trap	Metal	Empty	2	MDRO_cubicles	NA
s_3120	N175_BC05	Enterococcus_faecalis	3237950	1661833	HIGH_QUAL	WEE380	HMP036_02	HMP038_02	AMP	HMP036	Room_3	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_5327	N175_BC05	Staphylococcus_epidermidis	2398913	94029	HIGH_QUAL	WEE380	HMP036_02	HMP038_02	AMP	HMP036	Room_3	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_3121	N175_BC06	Enterococcus_faecalis	3247218	3214940	HIGH_QUAL	WEE380	HMP036_02	HMP038_02	KAN	HMP036	Room_3	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_5328	N175_BC06	Staphylococcus_epidermidis	2666258	2617667	HIGH_QUAL	WEE380	HMP036_02	HMP038_02	KAN	HMP036	Room_3	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_3122	N175_BC07	Enterococcus_faecalis	3242044	3187260	HIGH_QUAL	WEE380	HMP036_02	HMP038_02	TET	HMP036	Room_3	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_5329	N175_BC07	Staphylococcus_epidermidis	1716413	54707	MEDIUM_QUAL	WEE380	HMP036_02	HMP038_02	TET	HMP036	Room_3	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_4213	N175_BC08	Serratia_sp.	5633673	5577766	HIGH_QUAL	WEE134	HMST018_02	HMST020_02	AMP	HMST018	Cubicle_1	Sink_Trap	Metal	Empty	2	Non-cohort_cubicles	NA
s_4148	N175_BC09	Serratia_marcescens	5620393	4418193	MEDIUM_QUAL	WEE134	HMST018_02	HMST020_02	KAN	HMST018	Cubicle_1	Sink_Trap	Metal	Empty	2	Non-cohort_cubicles	NA
s_6531	N175_BC10	Staphylococcus_lugdunensis	2639666	2613405	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	AMP	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_5330	N175_BC10	Staphylococcus_epidermidis	2701373	574374	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	AMP	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_4572	N175_BC10	Staphylococcus_aureus	2863720	2835241	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	AMP	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_5906	N175_BC10	Staphylococcus_haemolyticus	2594013	158566	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	AMP	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_6724	N175_BC11	Staphylococcus_warneri	1508511	94240	MEDIUM_QUAL	WEE270	HMBR055_02	HMBR057_02	KAN	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_6532	N175_BC11	Staphylococcus_lugdunensis	1788490	1770657	MEDIUM_QUAL	WEE270	HMBR055_02	HMBR057_02	KAN	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_912	N175_BC12	Bacillus_cereus	5341585	1860244	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	STREP	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_5908	N176_BC01	Staphylococcus_haemolyticus	2842503	2550002	MEDIUM_QUAL	WEE270	HMBR055_02	HMBR057_02	TET	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_5332	N176_BC01	Staphylococcus_epidermidis	2492453	2467649	HIGH_QUAL	WEE270	HMBR055_02	HMBR057_02	TET	HMBR055	Cubicle_4	Bed_Rail	Plastic	Empty	2	MDRO_cubicles	4
s_5909	N176_BC02	Staphylococcus_haemolyticus	2661578	2602590	HIGH_QUAL	WEE194	HMBL061_02	HMBL063_02	KAN	HMBL061	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	1
s_5910	N176_BC03	Staphylococcus_haemolyticus	2639347	2580240	HIGH_QUAL	WEE194	HMBL061_02	HMBL063_02	TET	HMBL061	Cubicle_1	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	1
s_5911	N176_BC04	Staphylococcus_haemolyticus	2554092	2528677	HIGH_QUAL	WEE272	HMP033_02	HMP035_02	KAN	HMP033	Room_2	Pulse_Oxymeter	Rubber	Empty	2	Isolation_rooms	NA
s_5912	N176_BC05	Staphylococcus_haemolyticus	2660193	2633727	HIGH_QUAL	WEE136	HMCT079_02	HMCT081_02	AMP	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	2
s_6362	N176_BC05	Staphylococcus_hominis	2267924	354969	HIGH_QUAL	WEE136	HMCT079_02	HMCT081_02	AMP	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	2
s_4934	N176_BC05	Staphylococcus_capitis	1488972	74963	MEDIUM_QUAL	WEE136	HMCT079_02	HMCT081_02	AMP	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	2
s_4935	N176_BC06	Staphylococcus_capitis	2708277	2681336	HIGH_QUAL	WEE136	HMCT079_02	HMCT081_02	KAN	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	2
s_5913	N176_BC06	Staphylococcus_haemolyticus	2943573	2629966	MEDIUM_QUAL	WEE136	HMCT079_02	HMCT081_02	KAN	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	2
s_6363	N176_BC06	Staphylococcus_hominis	2372720	1694972	HIGH_QUAL	WEE136	HMCT079_02	HMCT081_02	KAN	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	2
s_5914	N176_BC07	Staphylococcus_haemolyticus	2670715	2644146	HIGH_QUAL	WEE136	HMCT079_02	HMCT081_02	STREP	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	2
s_5915	N176_BC08	Staphylococcus_haemolyticus	2702938	2676050	HIGH_QUAL	WEE136	HMCT079_02	HMCT081_02	TET	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	2
s_6364	N176_BC08	Staphylococcus_hominis	2318933	2295848	HIGH_QUAL	WEE136	HMCT079_02	HMCT081_02	TET	HMCT079	Cubicle_2	Cardiac_Table	Metal_and_Wood	Low_(less_than_2)	2	Non-cohort_cubicles	2
s_6690	N176_BC09	Staphylococcus_succinus	3016521	2887828	HIGH_QUAL	WEE155	HMBL004_02	HMBL006_02	CHLOR	HMBL004	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_6692	N176_BC11	Staphylococcus_succinus	3165273	2868438	HIGH_QUAL	WEE155	HMBL004_02	HMBL006_02	STREP	HMBL004	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_4577	N176_BC12	Staphylococcus_aureus	3147666	1814993	HIGH_QUAL	WEE155	HMBL004_02	HMBL006_02	TET	HMBL004	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_6693	N176_BC12	Staphylococcus_succinus	2768299	1894473	HIGH_QUAL	WEE155	HMBL004_02	HMBL006_02	TET	HMBL004	Cubicle_1	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	2
s_6366	N177_BC01	Staphylococcus_hominis	2245471	129498	HIGH_QUAL	WEE329	HMBL109_02	HMBL111_02	AMP	HMBL109	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_1832	N177_BC01	Bacillus_thuringiensis	3930754	356721	MEDIUM_QUAL	WEE329	HMBL109_02	HMBL111_02	AMP	HMBL109	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_2524	N177_BC02	Candida_albicans	14404342	156756	HIGH_QUAL	WEE329	HMBL109_02	HMBL111_02	CHLOR	HMBL109	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_1833	N177_BC02	Bacillus_thuringiensis	3822579	571089	MEDIUM_QUAL	WEE329	HMBL109_02	HMBL111_02	CHLOR	HMBL109	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_5918	N177_BC03	Staphylococcus_haemolyticus	2283119	142593	MEDIUM_QUAL	WEE329	HMBL109_02	HMBL111_02	KAN	HMBL109	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_6367	N177_BC03	Staphylococcus_hominis	2338419	2302914	HIGH_QUAL	WEE329	HMBL109_02	HMBL111_02	KAN	HMBL109	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_4936	N177_BC04	Staphylococcus_capitis	2893946	2552609	HIGH_QUAL	WEE329	HMBL109_02	HMBL111_02	TET	HMBL109	Cubicle_4	Bedside_Locker	Wood	Empty	2	Non-cohort_cubicles	2
s_6369	N177_BC05	Staphylococcus_hominis	2452307	407735	HIGH_QUAL	WEE248	HMBL052_02	HMBL054_02	KAN	HMBL052	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	3
s_5920	N177_BC05	Staphylococcus_haemolyticus	2639605	2561115	HIGH_QUAL	WEE248	HMBL052_02	HMBL054_02	KAN	HMBL052	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	3
s_5921	N177_BC06	Staphylococcus_haemolyticus	2593404	2567599	HIGH_QUAL	WEE248	HMBL052_02	HMBL054_02	TET	HMBL052	Cubicle_4	Bedside_Locker	Wood	Empty	2	MDRO_cubicles	3
